Zp,LR,VpVs,MR,Den,Facies
7404.20263672,22.36008644,1.84963143,16.23540688,2.44497848,1.0
7375.44482422,20.48056221,1.8024224,16.96280098,2.41564655,1.0
7346.13378906,18.60084534,1.75533628,17.68619919,2.38626432,1.0
7316.85693359,16.75818825,1.7093029,18.39131927,2.35741711,1.0
7329.08447266,16.7734623,1.70662928,18.47537422,2.35312009,1.0
7376.32275391,18.3362751,1.73998594,18.0453701,2.36926746,0.0
7423.87304688,19.90623665,1.7734952,17.61408806,2.38546753,0.0
7471.73486328,21.48334503,1.80715692,17.18153191,2.40172005,1.0
7518.77734375,23.03069305,1.84018493,16.75774765,2.4176445,1.0
7566.13183594,24.58514786,1.87336373,16.33270836,2.43362284,1.0
7563.70947266,24.36979675,1.86795092,16.42123413,2.43106747,1.0
7537.4140625,23.30230522,1.8439362,16.75773239,2.41959929,1.0
7510.89306641,22.22144699,1.81960428,17.09922791,2.40799665,1.0
7483.99267578,21.12090302,1.79481256,17.4477272,2.39619207,1.0
7456.86621094,20.00691605,1.76970172,17.80125237,2.38425207,1.0
7429.51269531,18.87948227,1.74427187,18.1598053,2.37217665,1.0
7435.99511719,18.53406334,1.73486495,18.3808651,2.36890435,1.0
7454.47021484,18.46984673,1.73122525,18.55117416,2.36879396,1.0
7473.56054688,18.41830635,1.72782123,18.71974182,2.36883283,1.0
7493.1015625,18.37988281,1.72468185,18.88512039,2.36902022,1.0
7513.09375,18.35457993,1.72180712,19.04730797,2.36935592,1.0
7533.52832031,18.3422184,1.71919417,19.20632744,2.36983848,1.0
7541.55615234,19.62121773,1.75217962,18.6271801,2.39268303,0.0
7547.34814453,21.14644432,1.79197407,17.90822792,2.41985989,0.0
7552.63964844,22.66433144,1.8316654,17.18919563,2.44695759,0.0
7557.77636719,24.17916298,1.87130523,16.47055244,2.47401428,0.0
7562.91992188,25.69504356,1.91097307,15.75143623,2.50106812,0.0
7561.37451172,26.91199684,1.94388032,15.13176346,2.52256513,0.0
7526.28515625,26.65934372,1.94367194,14.99603939,2.51680946,0.0
7491.12402344,26.40629387,1.94346869,14.85997772,2.51104498,0.0
7455.89013672,26.1528492,1.94327056,14.7235775,2.5052712,0.0
7420.58447266,25.8990078,1.94307768,14.58684063,2.49948859,0.0
7385.21777344,25.64482307,1.94288886,14.44982433,2.49369907,0.0
7388.86962891,25.76680183,1.94613266,14.41592503,2.49230862,0.0
7416.37451172,26.11924934,1.95149076,14.4448061,2.49358201,0.0
7443.99169922,26.47192192,1.95682871,14.47441006,2.49487019,0.0
7471.72119141,26.82482147,1.96214652,14.5047369,2.49617362,0.0
7499.56298828,27.177948,1.96744442,14.53578663,2.49749231,0.0
7527.51171875,27.53125191,1.97272193,14.56754303,2.49882603,0.0
7522.68408203,27.63751411,1.97762787,14.47789955,2.49648619,0.0
7515.52832031,27.72601318,1.98249972,14.37973785,2.49389291,0.0
7508.33789062,27.81400871,1.98736262,14.28156948,2.49130297,0.0
7501.11328125,27.9015007,1.99221647,14.18339348,2.48871684,0.0
7571.78857422,24.32144547,1.86872911,16.51123428,2.38193965,0.0
7526.04394531,24.94002342,1.89831877,15.85957813,2.40493083,0.0
7480.18505859,25.55820656,1.92792058,15.20727062,2.42790985,0.0
7434.21191406,26.17599487,1.95753443,14.55430984,2.45087647,0.0
7385.36669922,26.8304863,1.98893762,13.86150455,2.47520733,0.0
7340.53125,27.32102585,2.01420784,13.28159237,2.49484134,0.0
7315.52539062,27.02810669,2.01002049,13.24613762,2.49203992,0.0
7290.67236328,26.73554039,2.00580382,13.21161842,2.48925304,1.0
7265.97119141,26.44333649,2.00155878,13.17802429,2.48648095,0.0
7241.49365234,26.15234184,1.99729753,13.14545059,2.48373199,1.0
7217.16748047,25.86170959,1.99300778,13.1137991,2.48099804,1.0
7199.42675781,25.62870026,1.98903751,13.10183239,2.47858906,0.0
7188.10449219,25.45286369,1.98541629,13.10856247,2.47648501,1.0
7176.70996094,25.27678299,1.98180556,13.11489677,2.47436953,1.0
7164.61767578,25.09097862,1.97801459,13.12108421,2.47212553,0.0
7152.45166016,24.90492439,1.97423458,13.12686634,2.46986938,0.0
7140.21191406,24.71861839,1.9704653,13.13224316,2.46760154,0.0
7148.42431641,24.76996803,1.9702431,13.16557789,2.46709323,0.0
7156.73291016,24.82484627,1.97012734,13.19782162,2.46657968,0.0
7164.69384766,24.87835884,1.97005057,13.22824097,2.46602941,0.0
7172.35449219,24.93082047,1.97001243,13.25702,2.46543956,0.0
7179.73144531,24.9822979,1.97001123,13.28423977,2.46481156,0.0
7182.69433594,25.02507019,1.97083628,13.28405762,2.46390176,1.0
7182.91552734,25.06333923,1.97220802,13.26640892,2.46284056,0.0
7183.61083984,25.10184479,1.97346401,13.25205612,2.46186614,0.0
7184.80371094,25.14213753,1.97465634,13.24038601,2.46093988,0.0
7186.49365234,25.18421555,1.97578514,13.23140049,2.46006203,0.0
7188.68066406,25.22808266,1.97685027,13.22509861,2.45923233,0.0
7221.96630859,25.28887367,1.97123408,13.43769455,2.45957518,0.0
7252.59423828,25.35111046,1.96625173,13.63008976,2.46015716,1.0
7282.44189453,25.41804123,1.96158206,13.81437683,2.46098733,1.0
7311.50976562,25.48966789,1.9572252,13.99055386,2.46206617,1.0
7339.79785156,25.56598663,1.95318091,14.15862179,2.46339321,1.0
7366.52001953,25.66185188,1.95009553,14.30560207,2.4655571,0.0
7385.81689453,25.91309738,1.95358467,14.32269096,2.4738822,1.0
7405.97607422,26.1570549,1.95665002,14.34985256,2.48194861,1.0
7426.98339844,26.3938961,1.95929956,14.38689995,2.48976445,1.0
7448.83544922,26.62367058,1.96153569,14.43378448,2.49733257,0.0
7471.53320312,26.84638023,1.96335804,14.49050617,2.50465274,0.0
7481.2578125,26.49526405,1.95148289,14.73810768,2.50210357,1.0
7452.82324219,24.62246704,1.90414262,15.46394539,2.47344398,1.0
7423.85742188,22.74964333,1.85692406,16.18586349,2.44473529,1.0
7394.36230469,20.87688637,1.80983019,16.90382957,2.41597819,1.0
7364.34472656,19.00419807,1.76285923,17.6178894,2.38717318,1.0
7334.40625,17.16871643,1.71693981,18.31393051,2.35889435,1.0
7345.01904297,17.16422462,1.71397638,18.39589691,2.35505629,1.0
7389.83691406,18.68412209,1.74669063,17.96990585,2.37157273,0.0
7434.97167969,20.21034622,1.77953506,17.54309845,2.38814497,0.0
7480.42285156,21.74289894,1.81250978,17.11547279,2.40477252,1.0
7525.1171875,23.24593353,1.84484482,16.69695663,2.42106652,1.0
7570.12695312,24.75527573,1.8773092,16.27762413,2.43741703,1.0
7565.96484375,24.40544319,1.86883235,16.4205513,2.43436646,1.0
7538.34277344,23.16812515,1.84079957,16.83197021,2.42208052,1.0
7510.7421875,21.9317112,1.81279051,17.24310112,2.40979671,1.0
7483.00390625,20.68904877,1.78464317,17.65632057,2.39744377,1.0
7455.28662109,19.44729614,1.75651956,18.06925011,2.38509297,1.0
7427.59130859,18.20644951,1.72841966,18.48189163,2.37274408,1.0
7437.58056641,17.89564323,1.71955168,18.71200752,2.37029076,1.0
7460.44921875,17.90312386,1.71726441,18.87952614,2.37121439,1.0
7483.53222656,17.91154671,1.714975,19.04817581,2.37214255,1.0
7506.62744141,17.92084312,1.71270382,19.21648407,2.37306714,1.0
7529.73535156,17.93101883,1.71045065,19.38444519,2.37398863,1.0
7552.85742188,17.94205093,1.708215,19.55208778,2.37490678,1.0
7557.08251953,19.2350769,1.74163926,18.93728447,2.39676237,0.0
7558.36181641,20.78010178,1.78199816,18.17443466,2.42275572,0.0
7559.59765625,22.32505226,1.8223691,17.41129303,2.44874048,0.0
7560.78955078,23.86992645,1.8627522,16.64785576,2.4747169,0.0
7561.93701172,25.41472244,1.90314722,15.88412571,2.50068474,0.0
7556.31445312,26.64808083,1.93657482,15.22563076,2.52111244,0.0
7516.89111328,26.35482025,1.93593287,15.07842827,2.51437402,0.0
7477.45898438,26.06125259,1.93528378,14.93131733,2.50763297,0.0
7438.01708984,25.76737785,1.93462741,14.78429985,2.50089002,0.0
7398.56640625,25.47319603,1.93396401,14.63737488,2.49414444,0.0
7359.11816406,25.17877388,1.93329287,14.49059868,2.4873991,0.0
7370.07470703,25.32434845,1.93553674,14.49980164,2.48662353,0.0
7411.84179688,25.73940468,1.93957841,14.60408592,2.48946786,0.0
7453.67431641,26.15462303,1.94360971,14.70877266,2.49232244,0.0
7495.57177734,26.57000351,1.94763088,14.81386185,2.49518752,0.0
7537.53466797,26.98554802,1.95164156,14.91935253,2.49806261,0.0
7579.56005859,27.40122604,1.95564175,15.02524376,2.50094867,0.0
7570.89648438,27.51471329,1.96161127,14.90279865,2.49870157,0.0
7558.6640625,27.60699654,1.96772254,14.76424217,2.49610019,0.0
7546.40820312,27.6992054,1.97383738,14.6255455,2.49350357,0.0
7534.12890625,27.79133797,1.97995591,14.48670769,2.49091172,0.0
7547.82519531,24.0880127,1.86655009,16.44651794,2.37887454,0.0
7502.75488281,24.71848488,1.89642167,15.79504681,2.40195656,0.0
7457.56054688,25.34867287,1.92630875,15.14278793,2.4250257,0.0
7412.24121094,25.97857666,1.95621145,14.48974133,2.44808197,0.0
7364.07373047,26.64601898,1.98792505,13.79667664,2.47250748,0.0
7321.59863281,27.15917206,2.0134058,13.22368717,2.49246168,0.0
7307.06445312,26.93469238,2.00893569,13.23018837,2.49106431,0.0
7292.68603516,26.71061707,2.00443792,13.23762131,2.48968458,1.0
7278.46142578,26.48693848,1.9999131,13.24597073,2.48832202,0.0
7264.43115234,26.26430893,1.99537408,13.25521374,2.48698092,1.0
7250.55371094,26.04207611,1.99080801,13.26536942,2.48565722,1.0
7234.41210938,25.82631874,1.9870286,13.25652981,2.4836278,0.0
7215.85498047,25.61661148,1.98406184,13.22780228,2.48087454,1.0
7197.24853516,25.40673447,1.98110247,13.19880104,2.47811484,1.0
7177.57128906,25.18535995,1.97799551,13.16782761,2.47519612,0.0
7157.84375,24.96381378,1.97489619,13.13657379,2.47227073,0.0
7138.06591797,24.74209595,1.97180438,13.1050396,2.46933842,0.0
7142.82910156,24.77834129,1.97192359,13.12096214,2.46829987,0.0
7147.75830078,24.81851959,1.97214556,13.13611126,2.46725988,0.0
7152.51806641,24.858181,1.97239268,13.15029907,2.46620703,0.0
7157.53808594,24.89937973,1.97263002,13.16560173,2.46518564,0.0
7162.57714844,24.94104004,1.97287977,13.18081093,2.46416903,0.0
7172.19287109,25.03086281,1.97370696,13.20513153,2.46372771,1.0
7185.03027344,25.15577698,1.97498429,13.2352829,2.46369433,0.0
7197.13964844,25.27501869,1.9762423,13.26302052,2.46363854,0.0
7209.01171875,25.39335823,1.97752953,13.28949642,2.46355867,0.0
7220.64599609,25.51079559,1.97884607,13.31471062,2.46345425,0.0
7232.04296875,25.62732887,1.98019183,13.33866405,2.4633255,0.0
7240.38818359,25.69849968,1.98078322,13.36385059,2.46448731,0.0
7248.33789062,25.76600647,1.9813323,13.38797569,2.46559119,1.0
7256.39160156,25.83400345,1.98186958,13.41259956,2.46670413,1.0
7264.54980469,25.90248871,1.98239505,13.43772507,2.46782589,1.0
7272.8125,25.97146225,1.98290896,13.46335125,2.46895695,1.0
7284.33740234,26.03439903,1.98248625,13.51625538,2.46994448,0.0
7329.13378906,26.03237915,1.97243822,13.84933186,2.46941805,1.0
7373.8359375,26.03300858,1.9624877,14.18036366,2.46898341,1.0
7418.45117188,26.03624725,1.95263124,14.50942802,2.46863985,1.0
7462.98242188,26.04210472,1.94286895,14.83653545,2.46838832,0.0
7507.42919922,26.05058289,1.9332006,15.16168404,2.46822858,0.0
7529.94189453,25.71931076,1.9186548,15.49379158,2.4643271,1.0
7491.69921875,24.47303581,1.89135301,15.8322382,2.45016694,1.0
7453.59375,23.21694183,1.86374485,16.17662621,2.43580604,1.0
7415.62792969,21.95118713,1.83583426,16.52690506,2.42124557,1.0
7377.79882812,20.6760025,1.80762827,16.88293266,2.40649056,1.0
7340.85253906,19.41666031,1.77968681,17.23762512,2.39183617,1.0
7345.79638672,19.20731354,1.77270031,17.37917137,2.38883209,1.0
7385.49804688,19.88358498,1.78349483,17.33666039,2.39572358,0.0
7425.29394531,20.57101631,1.79456866,17.28928185,2.40276074,0.0
7465.18457031,21.2696209,1.80592215,17.23702621,2.40994334,1.0
7504.23828125,21.96276855,1.81728137,17.18127441,2.41709971,1.0
7543.38525391,22.66654778,1.82890654,17.12091255,2.42439604,1.0
7548.71240234,22.45113754,1.82200277,17.2683773,2.42264152,1.0
7537.77978516,21.78979683,1.80609739,17.51774216,2.41648388,1.0
7526.60498047,21.120121,1.7900281,17.76944351,2.41024208,1.0
7515.12207031,20.43815804,1.77370012,18.02496719,2.40387964,1.0
7503.39453125,19.74778175,1.7572068,18.28285027,2.39743257,1.0
7491.42285156,19.04897881,1.74054754,18.54309845,2.39090037,1.0
7490.29638672,18.72422981,1.73275256,18.69683266,2.3870101,1.0
7493.14697266,18.53350449,1.72809756,18.81310844,2.38408399,1.0
7496.28613281,18.3464241,1.72349358,18.92971992,2.38118434,1.0
7499.68603516,18.16461182,1.71898055,19.04566002,2.37833643,1.0
7503.34765625,17.98807335,1.71455836,19.16092873,2.37554049,1.0
7507.26708984,17.81675911,1.71022654,19.27552223,2.37279606,1.0
7526.62597656,18.96404076,1.73723602,18.8486557,2.38835549,0.0
7549.02392578,20.36307907,1.77024031,18.31909943,2.40738463,0.0
7571.31591797,21.76138306,1.80324399,17.78913307,2.42638707,0.0
7593.50244141,23.1589489,1.83624721,17.25876045,2.44536304,0.0
7615.58251953,24.5557785,1.86924982,16.72797585,2.46431231,0.0
7624.53857422,25.69537544,1.89788353,16.22706795,2.48001218,0.0
7568.50878906,25.57978821,1.90538228,15.8648138,2.4799602,0.0
7512.34765625,25.46348953,1.91288662,15.50194931,2.4799006,0.0
7456.05517578,25.34647751,1.92039645,15.13847256,2.47983313,0.0
7399.63037109,25.22874832,1.927912,14.77438354,2.47975826,0.0
7343.09277344,25.11034966,1.93543041,14.4098053,2.47967649,0.0
7353.71533203,25.30932999,1.93891895,14.38908577,2.48190236,0.0
7405.44189453,25.70491409,1.94000423,14.57760811,2.48558187,0.0
7457.33203125,26.10131454,1.94107831,14.76693249,2.48928118,0.0
7509.38623047,26.49853325,1.94214094,14.95705986,2.49300003,0.0
7561.60498047,26.89657211,1.94319224,15.14799023,2.49673843,0.0
7613.984375,27.29538918,1.94423175,15.339715,2.5004971,0.0
7605.37255859,27.42610931,1.95063269,15.20872498,2.49881387,0.0
7592.46826172,27.53803444,1.95741367,15.05498314,2.49675369,0.0
7579.54003906,27.64993668,1.9641999,14.90107155,2.49469829,0.0
7566.58837891,27.76181221,1.97099125,14.74699116,2.49264717,0.0
7530.71240234,23.9460125,1.86512315,16.38785362,2.3743422,0.0
7489.45947266,24.53940392,1.8928417,15.78392601,2.39539313,0.0
7448.58300781,25.13005066,1.9203856,15.18417263,2.41631961,0.0
7408.08398438,25.71795273,1.94775486,14.58859348,2.43712139,0.0
7365.52929688,26.33837318,1.97659421,13.96144009,2.45905542,0.0
7328.94335938,26.82505798,1.99983299,13.4458437,2.47736502,0.0
7318.96826172,26.68451691,1.99713731,13.44321632,2.47896385,0.0
7308.58007812,26.54533768,1.99459422,13.43687057,2.48069644,1.0
7297.79296875,26.40742683,1.9921968,13.42695999,2.48255491,0.0
7286.63964844,26.27117538,1.98995125,13.41353035,2.48453355,1.0
7275.08837891,26.13619041,1.98785114,13.39654446,2.48663783,1.0
7258.97216797,25.95417976,1.98525178,13.37063789,2.48633695,0.0
7238.73388672,25.72463799,1.98202288,13.33929443,2.48355198,1.0
7218.68652344,25.4956913,1.97876573,13.30903912,2.48078728,1.0
7197.76464844,25.25506592,1.97530329,13.27830887,2.47789454,0.0
7177.04101562,25.01506042,1.97181153,13.24870777,2.47502279,0.0
7156.51611328,24.77567101,1.96829033,13.22023487,2.47217226,0.0
7162.04199219,24.81819534,1.96844852,13.23865318,2.47137451,0.0
7168.13574219,24.86668968,1.96868038,13.2581892,2.47062492,0.0
7174.26757812,24.91547775,1.96891356,13.27785301,2.46988869,0.0
7180.46875,24.96481895,1.96914935,13.29774475,2.46916151,0.0
7186.73291016,25.01469994,1.96938884,13.31782722,2.46844149,0.0
7195.23974609,25.12022209,1.97107947,13.32648945,2.46789694,1.0
7205.09863281,25.26524162,1.97386169,13.32532406,2.46744561,0.0
7214.22851562,25.40240097,1.97654378,13.3228159,2.46697164,0.0
7223.00244141,25.53725243,1.97923362,13.31889248,2.46645713,0.0
7231.42138672,25.6697979,1.98193097,13.31355286,2.46590209,0.0
7239.48486328,25.80003738,1.98463607,13.30679798,2.46530628,0.0
7239.21044922,25.85327911,1.98684525,13.2781868,2.46509647,0.0
7239.22558594,25.90446663,1.98888946,13.25269413,2.4649272,1.0
7239.54345703,25.95689964,1.9908967,13.22876453,2.46478844,1.0
7240.16357422,26.01058197,1.99286723,13.20639801,2.46468067,1.0
7241.08691406,26.0655098,1.99480093,13.18559551,2.4646039,1.0
7247.00195312,26.1088028,1.99520981,13.20754623,2.46423936,0.0
7301.98388672,26.02301598,1.98023129,13.65762234,2.46066713,1.0
7356.59960938,25.94422913,1.96554732,14.10146141,2.45730376,1.0
7410.85986328,25.87237549,1.9511528,14.53918457,2.45414734,1.0
7464.76855469,25.80746078,1.93704736,14.97081089,2.45119882,0.0
7518.32568359,25.74949074,1.92323089,15.39633656,2.44845867,0.0
7546.96630859,25.45406723,1.90815806,15.75547314,2.44472742,1.0
7507.08984375,24.50276375,1.88953602,15.93362904,2.43778348,1.0
7467.52685547,23.53032303,1.87024236,16.12471008,2.43037367,1.0
7428.27978516,22.53692818,1.85028136,16.32865715,2.42249894,1.0
7389.34570312,21.52289391,1.8296628,16.54527664,2.41416597,1.0
7351.48779297,20.50825691,1.80879557,16.77025032,2.40554428,1.0
7355.16064453,20.16623878,1.79850626,16.96860123,2.40286016,1.0
7393.27148438,20.41448784,1.79788947,17.12862968,2.40563631,0.0
7431.58447266,20.68838692,1.79792535,17.27736473,2.40875268,0.0
7470.09960938,20.98794365,1.7986145,17.41480446,2.41220927,1.0
7507.92089844,21.30560684,1.79992366,17.5380497,2.41591549,1.0
7545.9375,21.64780807,1.80185795,17.65050507,2.41994977,1.0
7555.38183594,21.47821617,1.79556453,17.80607414,2.4191606,1.0
7550.73388672,21.04096222,1.78482604,17.99045944,2.41581702,1.0
7545.50097656,20.5829525,1.77367055,18.18079758,2.41227531,1.0
7539.64941406,20.10136223,1.76202977,18.37825203,2.40851378,1.0
7533.20947266,19.59886551,1.74996889,18.58170509,2.40455246,1.0
7526.18017578,19.07544899,1.73748779,18.79115677,2.40039182,1.0
7517.37841797,18.78166771,1.7313571,18.87173271,2.39564323,1.0
7508.60253906,18.57984352,1.7276361,18.90627861,2.39084053,1.0
7500.34716797,18.38708305,1.72406363,18.94020271,2.38611984,1.0
7492.68652344,18.20501518,1.72066951,18.97324753,2.38152194,1.0
7485.62060547,18.03364754,1.71745384,19.00541306,2.3770473,1.0
7479.13867188,17.8729229,1.7144165,19.0366497,2.37269402,1.0
7516.92724609,18.85046005,1.73368835,18.83576202,2.38047194,0.0
7562.92089844,20.0440197,1.75722051,18.58939934,2.39043021,0.0
7608.71142578,21.23665237,1.78075337,18.3420105,2.40034914,0.0
7654.29833984,22.42836189,1.80428696,18.09359932,2.41022849,0.0
7699.68212891,23.61914444,1.82782125,17.84416199,2.4200685,0.0
7723.36669922,24.62047768,1.85040617,17.52555656,2.42950988,0.0
7639.92480469,24.70252419,1.86879969,16.8573761,2.43734932,0.0
7556.18798828,24.78299904,1.88720787,16.18779945,2.4451611,0.0
7472.15478516,24.86189842,1.90563059,15.51682854,2.45294523,0.0
7387.82568359,24.93922424,1.92406797,14.84446144,2.4607017,0.0
7303.23193359,25.01499939,1.94251442,14.17091846,2.46843004,0.0
7312.54980469,25.28626823,1.9479568,14.103055,2.47434473,0.0
7379.37451172,25.68244362,1.9455744,14.40340519,2.47928929,0.0
7446.51269531,26.08041,1.94317806,14.70517635,2.48426819,0.0
7513.96484375,26.48016357,1.94076765,15.00836754,2.48928142,0.0
7581.73095703,26.88171005,1.93834317,15.31298161,2.49432898,0.0
7649.80419922,27.28499222,1.93590438,15.6189909,2.49941087,0.0
7642.59326172,27.43147659,1.94234228,15.49012089,2.49841809,0.0
7630.07617188,27.55981636,1.94940424,15.3306179,2.49700189,0.0
7617.52587891,27.68802071,1.9564693,15.17092514,2.49558878,0.0
7604.94238281,27.81609154,1.96353745,15.01104355,2.49417877,0.0
7516.78564453,23.93709183,1.86550701,16.28503609,2.36531353,0.0
7491.24511719,24.40754318,1.88551426,15.85955715,2.38021469,0.0
7466.19873047,24.87414551,1.90528107,15.43966484,2.39493155,0.0
7441.64648438,25.3368988,1.92480731,15.02536106,2.40946341,0.0
7416.10449219,25.82356262,1.94526958,14.59171009,2.42469478,0.0
7391.44677734,26.21790695,1.96277106,14.21121407,2.43857694,0.0
7368.37744141,26.18894005,1.96733344,14.05626297,2.44696021,0.0
7344.68652344,26.16200638,1.97212529,13.89573479,2.4555347,1.0
7320.39892578,26.13695335,1.97713494,13.72988415,2.46428823,0.0
7295.58691406,26.11383438,1.98234665,13.5592165,2.47319365,1.0
7270.17919922,26.09258842,1.98777568,13.3832407,2.48227763,1.0
7249.96533203,25.97169495,1.98835874,13.29609013,2.48585391,0.0
7235.59912109,25.75040817,1.98390281,13.30291843,2.48381066,1.0
7221.50976562,25.53000641,1.9794066,13.31130791,2.48179674,1.0
7206.96289062,25.29869843,1.97462428,13.32185268,2.4797051,0.0
7192.70214844,25.06830597,1.96980035,13.33401203,2.47764373,0.0
7178.72802734,24.83882904,1.96493495,13.3477869,2.47561264,0.0
7187.8828125,24.89754295,1.96475899,13.38445759,2.47526908,0.0
7197.5859375,24.9624176,1.96466947,13.42201138,2.47496891,0.0
7207.34423828,25.02756119,1.96457601,13.45982742,2.47468162,0.0
7217.20849609,25.09333038,1.96447825,13.49810314,2.47440577,0.0
7227.17089844,25.15969658,1.9643774,13.5367918,2.47413945,0.0
7230.55224609,25.23055267,1.9661113,13.52581787,2.47292066,1.0
7228.58447266,25.3016758,1.96921396,13.47615528,2.47093892,0.0
7226.25097656,25.36666489,1.97218668,13.42690849,2.46898055,0.0
7223.47119141,25.42826653,1.97515035,13.37612724,2.46696925,0.0
7220.24462891,25.48648071,1.97810495,13.32381058,2.46490479,0.0
7216.57226562,25.54130554,1.98105037,13.2699604,2.46278715,0.0
7222.45849609,25.63077545,1.98290133,13.2677412,2.46289515,0.0
7228.43945312,25.71661949,1.98458397,13.26802349,2.46304226,1.0
7234.87597656,25.80429459,1.98621035,13.27068806,2.46323681,1.0
7241.76806641,25.89380264,1.98778045,13.27573586,2.46347928,1.0
7249.11621094,25.98514366,1.98929441,13.28316689,2.4637692,1.0
7260.33447266,26.07990456,1.99000359,13.31755352,2.46420217,0.0
7307.38037109,26.20015335,1.98313332,13.60531235,2.4658277,1.0
7353.85253906,26.33072472,1.97670794,13.88363743,2.46775103,1.0
7399.76269531,26.47156143,1.97072279,14.15264606,2.46997094,1.0
7445.11425781,26.62268639,1.96517754,14.41235161,2.47248888,0.0
7489.90722656,26.78410149,1.96007228,14.66275215,2.47530484,0.0
7514.65429688,26.51344299,1.94689679,14.98048973,2.47263074,1.0
7484.92578125,25.04338455,1.9110148,15.49395466,2.45412254,1.0
7455.64648438,23.54342842,1.87417829,16.02575302,2.43494296,1.0
7426.82080078,22.01377869,1.83639216,16.57580948,2.41509318,1.0
7398.44335938,20.45479202,1.79766762,17.14391327,2.39458108,1.0
7371.06494141,18.89733505,1.75877428,17.71873093,2.37382007,1.0
7382.75146484,18.64052391,1.74861979,17.93520164,2.37070322,1.0
7426.81396484,19.50901222,1.76359975,17.83102608,2.3829999,0.0
7471.16162109,20.41440392,1.77952278,17.71057129,2.39578795,0.0
7515.79394531,21.35671043,1.7963891,17.57382965,2.40906763,1.0
7559.67822266,22.31317902,1.8137815,17.42442703,2.4225142,1.0
7603.83789062,23.30522156,1.83208394,17.25933647,2.43643761,1.0
7603.48339844,22.92145157,1.82280707,17.44783592,2.43527484,1.0
7581.23193359,21.84897995,1.79966009,17.81617737,2.42657351,1.0
7558.12841797,20.74606514,1.77589881,18.19329453,2.4175849,1.0
7534.03466797,19.60606956,1.75138009,18.58145714,2.4082551,1.0
7509.08300781,18.4354248,1.72624278,18.97845078,2.39863658,1.0
7483.2734375,17.23412132,1.70048678,19.38428307,2.38872862,1.0
7479.578125,17.03853798,1.69602263,19.4538517,2.38492489,1.0
7484.36083984,17.20596123,1.69917655,19.40577698,2.38342047,1.0
7490.03759766,17.3897953,1.70260549,19.35622025,2.38208199,1.0
7496.56103516,17.58832741,1.70627689,19.30567169,2.38092065,1.0
7503.9296875,17.80155563,1.71019065,19.25413322,2.37993646,1.0
7512.13037109,18.02945518,1.71434796,19.20150948,2.3791275,1.0
7560.87011719,18.91225052,1.72867,19.13360023,2.38072944,0.0
7617.15576172,19.92761421,1.74511719,19.05765915,2.38266993,0.0
7672.76660156,20.93948936,1.7615577,18.97844315,2.38451052,0.0
7728.51806641,21.952034,1.7779969,18.89995575,2.38637209,0.0
7784.41113281,22.96525192,1.79443502,18.82219505,2.38825488,0.0
7811.84423828,23.83587646,1.81259406,18.60040474,2.39193034,0.0
7697.06982422,24.01225662,1.83980954,17.64994621,2.40456891,0.0
7582.36132812,24.18966103,1.86704016,16.6994381,2.41722512,0.0
7467.71826172,24.36808968,1.8942858,15.74887943,2.42989898,0.0
7353.14111328,24.54754066,1.92154658,14.79827213,2.44259048,0.0
7238.65625,24.72793961,1.94881511,13.84785652,2.4552958,0.0
7249.89746094,25.07472992,1.95572472,13.75513268,2.46429276,0.0
7337.45410156,25.52627182,1.9503715,14.1811161,2.4711585,0.0
7424.86474609,25.97643089,1.94500661,14.60670662,2.47800946,0.0
7512.12890625,26.42520714,1.93963015,15.03190327,2.48484564,0.0
7599.24707031,26.87259865,1.93424201,15.456707,2.49166727,0.0
7686.22509766,27.31867027,1.9288429,15.88113213,2.4984746,0.0
7680.25390625,27.47258759,1.93508971,15.75723267,2.49815774,0.0
7667.88525391,27.60634613,1.94213521,15.59563923,2.49736094,0.0
7655.61425781,27.74032593,1.94916427,15.43468571,2.49658203,0.0
7643.44189453,27.87452316,1.956177,15.27437401,2.49582148,0.0
7513.06152344,23.91442108,1.86388254,16.2665596,2.35858536,0.0
7498.91503906,24.26137352,1.87707973,15.987216,2.36764622,0.0
7484.92382812,24.60775185,1.89022923,15.70932007,2.37670445,0.0
7471.08740234,24.95355415,1.90333128,15.43287373,2.38576031,0.0
7456.59375,25.31964684,1.91717207,15.1413641,2.39535809,0.0
7438.71484375,25.63491821,1.93051255,14.85076141,2.40580726,0.0
7403.99707031,25.71030998,1.94168127,14.55802631,2.42036772,0.0
7369.44189453,25.78736115,1.95286191,14.26564789,2.43496323,1.0
7335.05224609,25.86598778,1.96405125,13.97368717,2.44959164,0.0
7300.92871094,25.94595528,1.97521639,13.68299675,2.46421003,1.0
7266.97021484,26.02749443,1.98639023,13.39272022,2.47886109,1.0
7245.73144531,25.96103859,1.98912108,13.27040291,2.4855113,0.0
7236.98339844,25.74481201,1.98340869,13.31526661,2.48412585,1.0
7228.09570312,25.52778816,1.97770464,13.35951233,2.48272681,1.0
7218.55908203,25.29817963,1.97170615,13.40534782,2.48123431,0.0
7208.87792969,25.06774902,1.96571636,13.45054245,2.47972775,0.0
7199.05273438,24.83649635,1.95973516,13.49509621,2.47820735,0.0
7205.71582031,24.88021851,1.959638,13.52134514,2.4776988,0.0
7212.57373047,24.92848206,1.95965767,13.54673195,2.47719669,0.0
7219.26904297,24.9757061,1.95968068,13.57146454,2.47668362,0.0
7225.83984375,25.0221653,1.95970726,13.59567833,2.47615719,0.0
