Well,PHIE,SWE,Reservoir
Demo_Well_5,0.28754,0.39566,SUN
Demo_Well_5,0.26347,0.39734,SUN
Demo_Well_5,0.23782,0.45542,SUN
Demo_Well_5,0.21726,0.5328,SUN
Demo_Well_5,0.21494,0.55602,SUN
Demo_Well_5,0.24455,0.50986,SUN
Demo_Well_5,0.2592,0.46802,SUN
Demo_Well_5,0.27256,0.44518,SUN
Demo_Well_5,0.27343,0.45992,SUN
Demo_Well_5,0.26916,0.48632,SUN
Demo_Well_5,0.272,0.50794,SUN
Demo_Well_5,0.26341,0.54545,SUN
Demo_Well_5,0.26785,0.55878,SUN
Demo_Well_5,0.27278,0.56159,SUN
Demo_Well_5,0.28144,0.55699,SUN
Demo_Well_5,0.27656,0.57039,SUN
Demo_Well_5,0.30093,0.55926,SUN
Demo_Well_5,0.29834,0.58068,SUN
Demo_Well_5,0.29121,0.61567,SUN
Demo_Well_5,0.27701,0.66469,SUN
Demo_Well_5,0.28095,0.69218,SUN
Demo_Well_5,0.27949,0.74699,SUN
Demo_Well_5,0.26619,0.86105,SUN
Demo_Well_5,0.28387,0.85534,SUN
Demo_Well_5,0.28416,0.8605,SUN
Demo_Well_5,0.27861,0.89133,SUN
Demo_Well_6,0.11682,0.85011,SUN
Demo_Well_6,0.12468,0.81419,SUN
Demo_Well_6,0.13289,0.74855,SUN
Demo_Well_6,0.14079,0.67427,SUN
Demo_Well_6,0.14946,0.61227,SUN
Demo_Well_6,0.16253,0.56103,SUN
Demo_Well_6,0.17928,0.50445,SUN
Demo_Well_6,0.19908,0.42267,SUN
Demo_Well_6,0.22361,0.34618,SUN
Demo_Well_6,0.2449,0.29119,SUN
Demo_Well_6,0.25884,0.25649,SUN
Demo_Well_6,0.26594,0.23734,SUN
Demo_Well_6,0.26602,0.22652,SUN
Demo_Well_6,0.26197,0.22317,SUN
Demo_Well_6,0.26202,0.22549,SUN
Demo_Well_6,0.26256,0.224,SUN
Demo_Well_6,0.25658,0.23315,SUN
Demo_Well_6,0.25991,0.23753,SUN
Demo_Well_6,0.26463,0.24357,SUN
Demo_Well_6,0.26738,0.24745,SUN
Demo_Well_6,0.26832,0.24642,SUN
Demo_Well_6,0.26592,0.24197,SUN
Demo_Well_6,0.25833,0.23273,SUN
Demo_Well_6,0.25493,0.2181,SUN
Demo_Well_6,0.26024,0.19537,SUN
Demo_Well_6,0.27049,0.17136,SUN
Demo_Well_6,0.28221,0.14943,SUN
Demo_Well_6,0.29211,0.13084,SUN
Demo_Well_6,0.29904,0.12018,SUN
Demo_Well_6,0.30227,0.11536,SUN
Demo_Well_6,0.30294,0.11689,SUN
Demo_Well_6,0.30371,0.12671,SUN
Demo_Well_6,0.30366,0.1419,SUN
Demo_Well_6,0.30337,0.16563,SUN
Demo_Well_6,0.30313,0.19831,SUN
Demo_Well_6,0.30152,0.24106,SUN
Demo_Well_6,0.29316,0.30311,SUN
Demo_Well_6,0.28105,0.38682,SUN
Demo_Well_6,0.26985,0.48037,SUN
Demo_Well_6,0.2253,0.55071,SUN
Demo_Well_6,0.18272,0.57339,SUN
Demo_Well_6,0.15432,0.53981,SUN
Demo_Well_6,0.13178,1.0,SUN
Demo_Well_6,0.16014,0.45786,SUN
Demo_Well_6,0.16399,0.523,SUN
Demo_Well_6,0.1675,0.57033,SUN
Demo_Well_6,0.1721,0.58697,SUN
Demo_Well_6,0.18001,0.56251,SUN
Demo_Well_6,0.19167,0.52609,SUN
Demo_Well_6,0.21267,0.49247,SUN
Demo_Well_6,0.23645,0.46386,SUN
Demo_Well_6,0.24883,0.43754,SUN
Demo_Well_6,0.25674,0.41218,SUN
Demo_Well_6,0.26329,0.38292,SUN
Demo_Well_6,0.26877,0.3578,SUN
Demo_Well_6,0.26822,0.33542,SUN
Demo_Well_6,0.26166,0.31519,SUN
Demo_Well_6,0.25354,0.29659,SUN
Demo_Well_6,0.24748,0.28208,SUN
Demo_Well_6,0.25257,0.27624,SUN
Demo_Well_6,0.26756,0.27751,SUN
Demo_Well_6,0.27701,0.27583,SUN
Demo_Well_6,0.26988,0.27641,SUN
Demo_Well_6,0.26554,0.27734,SUN
Demo_Well_6,0.25911,0.28243,SUN
Demo_Well_6,0.25418,0.28702,SUN
Demo_Well_6,0.25221,0.28314,SUN
Demo_Well_6,0.25428,0.27093,SUN
Demo_Well_6,0.26032,0.25053,SUN
Demo_Well_6,0.26945,0.22788,SUN
Demo_Well_6,0.27528,0.20937,SUN
Demo_Well_6,0.27988,0.20279,SUN
Demo_Well_6,0.28362,0.20305,SUN
Demo_Well_6,0.2898,0.2078,SUN
Demo_Well_6,0.28568,0.22835,SUN
Demo_Well_6,0.27728,0.2527,SUN
Demo_Well_6,0.26268,0.27484,SUN
Demo_Well_6,0.23949,0.26536,SUN
Demo_Well_6,0.21423,0.2353,SUN
Demo_Well_6,0.19249,0.18454,SUN
Demo_Well_6,0.19863,0.17437,SUN
Demo_Well_6,0.21447,0.1882,SUN
Demo_Well_6,0.22635,0.21119,SUN
Demo_Well_6,0.24621,0.24501,SUN
Demo_Well_6,0.25663,0.26032,SUN
Demo_Well_6,0.25401,0.2756,SUN
Demo_Well_6,0.25735,0.27767,SUN
Demo_Well_6,0.25877,0.27945,SUN
Demo_Well_6,0.25814,0.28251,SUN
Demo_Well_6,0.25733,0.28621,SUN
Demo_Well_6,0.25731,0.28838,SUN
Demo_Well_6,0.25831,0.28652,SUN
Demo_Well_6,0.26704,0.27627,SUN
Demo_Well_6,0.26717,0.27197,SUN
Demo_Well_6,0.26638,0.26624,SUN
Demo_Well_6,0.26839,0.26663,SUN
Demo_Well_6,0.26969,0.26391,SUN
Demo_Well_6,0.26064,0.26972,SUN
Demo_Well_6,0.25728,0.26841,SUN
Demo_Well_6,0.25388,0.2657,SUN
Demo_Well_6,0.25364,0.25215,SUN
Demo_Well_6,0.25615,0.2317,SUN
Demo_Well_6,0.26072,0.20735,SUN
Demo_Well_6,0.26402,0.18383,SUN
Demo_Well_6,0.26548,0.16784,SUN
Demo_Well_6,0.26595,0.15751,SUN
Demo_Well_6,0.26815,0.15753,SUN
Demo_Well_6,0.27266,0.16466,SUN
Demo_Well_6,0.28297,0.17444,SUN
Demo_Well_6,0.28032,0.18152,SUN
Demo_Well_6,0.27785,0.2023,SUN
Demo_Well_6,0.27537,0.23978,SUN
Demo_Well_6,0.27466,0.28335,SUN
Demo_Well_6,0.27308,0.32582,SUN
Demo_Well_6,0.26509,0.35606,SUN
Demo_Well_6,0.24896,0.38624,SUN
Demo_Well_6,0.23731,0.42308,SUN
Demo_Well_6,0.20464,0.45032,SUN
Demo_Well_6,0.16735,0.46095,SUN
Demo_Well_7,0.2267,0.61291,SUN
Demo_Well_7,0.26972,0.55725,SUN
Demo_Well_7,0.27142,0.54866,SUN
Demo_Well_7,0.26153,0.57868,SUN
Demo_Well_7,0.24906,0.61794,SUN
Demo_Well_7,0.26376,0.63472,SUN
Demo_Well_8,0.17056,0.6249,SUN
Demo_Well_8,0.16295,0.5891,SUN
Demo_Well_8,0.13548,0.61264,SUN
Demo_Well_8,0.12644,0.61773,SUN
Demo_Well_8,0.15754,0.50851,SUN
Demo_Well_8,0.2159,0.37831,SUN
Demo_Well_8,0.2278,0.35734,SUN
Demo_Well_8,0.22226,0.36288,SUN
Demo_Well_8,0.21498,0.38914,SUN
Demo_Well_8,0.18075,0.49996,SUN
Demo_Well_8,0.16365,0.48677,SUN
Demo_Well_8,0.1456,0.59444,SUN
Demo_Well_8,0.1491,0.49713,SUN
Demo_Well_8,0.14081,0.47929,SUN
Demo_Well_8,0.14034,0.53256,SUN
Demo_Well_8,0.16304,0.46892,SUN
Demo_Well_8,0.19309,0.37139,SUN
Demo_Well_8,0.22045,0.29648,SUN
Demo_Well_8,0.25545,0.24948,SUN
Demo_Well_8,0.25752,0.24607,SUN
Demo_Well_8,0.247,0.2591,SUN
Demo_Well_8,0.22565,0.29498,SUN
Demo_Well_8,0.21473,0.33229,SUN
Demo_Well_8,0.22508,0.34103,SUN
Demo_Well_8,0.25892,0.32436,SUN
Demo_Well_8,0.23963,0.38982,SUN
Demo_Well_8,0.23264,0.45632,SUN
Demo_Well_8,0.20814,0.50245,SUN
Demo_Well_9,0.17837,0.21419,SUN
Demo_Well_9,0.20274,0.30886,SUN
Demo_Well_9,0.22642,0.36676,SUN
Demo_Well_9,0.2437,0.39855,SUN
Demo_Well_9,0.25026,0.41997,SUN
Demo_Well_9,0.24354,0.42844,SUN
Demo_Well_9,0.219,0.39977,SUN
Demo_Well_9,0.19306,0.34842,SUN
Demo_Well_9,0.17412,0.2859,SUN
Demo_Well_9,0.15046,0.18141,SUN
Demo_Well_9,0.1184,1.0,SUN
Demo_Well_9,0.17097,0.38312,SUN
Demo_Well_9,0.17631,0.42315,SUN
Demo_Well_9,0.16429,0.38783,SUN
Demo_Well_9,0.14811,0.37374,SUN
Demo_Well_9,0.13319,1.0,SUN
Demo_Well_12,0.08801,0.86105,ERIS
Demo_Well_12,0.10327,0.71056,ERIS
Demo_Well_12,0.11699,0.61096,ERIS
Demo_Well_12,0.12239,0.56648,ERIS
Demo_Well_12,0.12546,0.53918,ERIS
Demo_Well_12,0.12696,0.52517,ERIS
Demo_Well_12,0.12518,0.53041,ERIS
Demo_Well_12,0.1205,0.55106,ERIS
Demo_Well_12,0.11375,0.58629,ERIS
Demo_Well_12,0.10456,0.64099,ERIS
Demo_Well_12,0.09513,0.70759,ERIS
Demo_Well_12,0.08577,0.79116,ERIS
Demo_Well_12,0.09227,0.72491,ERIS
Demo_Well_12,0.09844,0.66718,ERIS
Demo_Well_12,0.10473,0.61436,ERIS
Demo_Well_12,0.11025,0.57323,ERIS
Demo_Well_12,0.11449,0.54463,ERIS
Demo_Well_12,0.11528,0.53412,ERIS
Demo_Well_12,0.11456,0.53213,ERIS
Demo_Well_12,0.11215,0.53883,ERIS
Demo_Well_12,0.11156,0.53686,ERIS
Demo_Well_12,0.11217,0.5291,ERIS
Demo_Well_12,0.11473,0.51437,ERIS
Demo_Well_12,0.11719,0.50323,ERIS
Demo_Well_12,0.11906,0.49602,ERIS
Demo_Well_12,0.11908,0.49569,ERIS
Demo_Well_12,0.11832,0.49806,ERIS
Demo_Well_12,0.1175,0.50105,ERIS
Demo_Well_12,0.11751,0.50225,ERIS
Demo_Well_12,0.11767,0.50458,ERIS
Demo_Well_12,0.11766,0.50955,ERIS
Demo_Well_12,0.11656,0.52088,ERIS
Demo_Well_12,0.11347,0.53995,ERIS
Demo_Well_12,0.1088,0.56522,ERIS
Demo_Well_12,0.10002,0.60986,ERIS
Demo_Well_12,0.08997,0.67652,ERIS
Demo_Well_12,0.08903,0.87083,ERIS
Demo_Well_12,0.10113,0.76794,ERIS
Demo_Well_12,0.11033,0.70205,ERIS
Demo_Well_12,0.11804,0.63444,ERIS
Demo_Well_12,0.12432,0.56765,ERIS
Demo_Well_12,0.13024,0.54184,ERIS
Demo_Well_12,0.13529,0.52701,ERIS
Demo_Well_12,0.13801,0.51127,ERIS
Demo_Well_12,0.13581,0.50792,ERIS
Demo_Well_12,0.13082,0.52314,ERIS
Demo_Well_12,0.12248,0.57356,ERIS
Demo_Well_12,0.11506,0.61883,ERIS
Demo_Well_12,0.10854,0.66267,ERIS
Demo_Well_12,0.10384,0.70833,ERIS
Demo_Well_12,0.09647,0.78923,ERIS
Demo_Well_12,0.08699,0.90578,ERIS
Demo_Well_1,0.09166,0.4147,NEPTUNE
Demo_Well_1,0.11085,0.40162,NEPTUNE
Demo_Well_1,0.13048,0.3862,NEPTUNE
Demo_Well_1,0.14397,0.3505,NEPTUNE
Demo_Well_1,0.1457,0.3411,NEPTUNE
Demo_Well_1,0.13581,0.3696,NEPTUNE
Demo_Well_1,0.11791,0.44302,NEPTUNE
Demo_Well_1,0.10425,0.53432,NEPTUNE
Demo_Well_1,0.09944,0.60147,NEPTUNE
Demo_Well_1,0.09958,0.61611,NEPTUNE
Demo_Well_1,0.10008,0.58938,NEPTUNE
Demo_Well_1,0.10869,0.59305,NEPTUNE
Demo_Well_1,0.10711,0.66812,NEPTUNE
Demo_Well_1,0.10487,0.71226,NEPTUNE
Demo_Well_1,0.10516,0.70821,NEPTUNE
Demo_Well_1,0.10727,0.69831,NEPTUNE
Demo_Well_1,0.10699,0.70685,NEPTUNE
Demo_Well_1,0.10547,0.70413,NEPTUNE
Demo_Well_1,0.10754,0.67944,NEPTUNE
Demo_Well_1,0.10986,0.65915,NEPTUNE
Demo_Well_1,0.11049,0.63944,NEPTUNE
Demo_Well_1,0.11141,0.61439,NEPTUNE
Demo_Well_1,0.11114,0.59447,NEPTUNE
Demo_Well_1,0.10878,0.57442,NEPTUNE
Demo_Well_1,0.10755,0.56685,NEPTUNE
Demo_Well_1,0.11157,0.55508,NEPTUNE
Demo_Well_1,0.11851,0.53001,NEPTUNE
Demo_Well_1,0.12549,0.49572,NEPTUNE
Demo_Well_1,0.13134,0.44428,NEPTUNE
Demo_Well_1,0.1338,0.38834,NEPTUNE
Demo_Well_1,0.1346,0.35123,NEPTUNE
Demo_Well_1,0.13243,0.36207,NEPTUNE
Demo_Well_1,0.13055,0.39035,NEPTUNE
Demo_Well_1,0.12989,0.41375,NEPTUNE
Demo_Well_1,0.12906,0.43503,NEPTUNE
Demo_Well_1,0.12619,0.4606,NEPTUNE
Demo_Well_1,0.12235,0.47971,NEPTUNE
Demo_Well_1,0.11929,0.50544,NEPTUNE
Demo_Well_1,0.11618,0.55092,NEPTUNE
Demo_Well_1,0.11151,0.59486,NEPTUNE
Demo_Well_1,0.10831,0.61269,NEPTUNE
Demo_Well_1,0.10796,0.60649,NEPTUNE
Demo_Well_1,0.10733,0.61025,NEPTUNE
Demo_Well_1,0.10696,0.62658,NEPTUNE
Demo_Well_1,0.10967,0.63427,NEPTUNE
Demo_Well_1,0.11338,0.62991,NEPTUNE
Demo_Well_1,0.11352,0.63172,NEPTUNE
Demo_Well_1,0.10784,0.65335,NEPTUNE
Demo_Well_1,0.10135,0.68584,NEPTUNE
Demo_Well_1,0.10534,0.59581,NEPTUNE
Demo_Well_1,0.10752,0.64033,NEPTUNE
Demo_Well_1,0.1094,0.67677,NEPTUNE
Demo_Well_1,0.1135,0.6869,NEPTUNE
Demo_Well_1,0.11824,0.67161,NEPTUNE
Demo_Well_1,0.12024,0.64642,NEPTUNE
Demo_Well_1,0.11858,0.62712,NEPTUNE
Demo_Well_1,0.11826,0.61176,NEPTUNE
Demo_Well_1,0.11913,0.62551,NEPTUNE
Demo_Well_1,0.11808,0.67204,NEPTUNE
Demo_Well_1,0.11167,0.73479,NEPTUNE
Demo_Well_1,0.10079,0.811,NEPTUNE
Demo_Well_1,0.10812,0.67263,NEPTUNE
Demo_Well_1,0.1101,0.72103,NEPTUNE
Demo_Well_1,0.10806,0.77407,NEPTUNE
Demo_Well_1,0.10722,0.79332,NEPTUNE
Demo_Well_1,0.10852,0.79084,NEPTUNE
Demo_Well_1,0.10834,0.80393,NEPTUNE
Demo_Well_1,0.10596,0.84115,NEPTUNE
Demo_Well_1,0.10324,0.90259,NEPTUNE
Demo_Well_1,0.09921,0.98647,NEPTUNE
Demo_Well_1,0.09008,1.0,NEPTUNE
Demo_Well_1,0.09874,0.73201,NEPTUNE
Demo_Well_1,0.11117,0.63673,NEPTUNE
Demo_Well_1,0.11447,0.58324,NEPTUNE
Demo_Well_1,0.11551,0.53906,NEPTUNE
Demo_Well_1,0.12003,0.49214,NEPTUNE
Demo_Well_1,0.12484,0.46355,NEPTUNE
Demo_Well_1,0.12601,0.45801,NEPTUNE
Demo_Well_1,0.12386,0.48059,NEPTUNE
Demo_Well_1,0.12226,0.5282,NEPTUNE
Demo_Well_1,0.12043,0.59064,NEPTUNE
Demo_Well_1,0.11549,0.65539,NEPTUNE
Demo_Well_1,0.10499,0.72531,NEPTUNE
Demo_Well_1,0.09083,0.8238,NEPTUNE
Demo_Well_1,0.10086,0.98331,NEPTUNE
Demo_Well_1,0.10189,0.99317,NEPTUNE
Demo_Well_1,0.10508,0.96138,NEPTUNE
Demo_Well_1,0.11453,0.89238,NEPTUNE
Demo_Well_1,0.12235,0.8677,NEPTUNE
Demo_Well_1,0.12025,0.89983,NEPTUNE
Demo_Well_1,0.14045,0.63464,NEPTUNE
Demo_Well_1,0.16513,0.55987,NEPTUNE
Demo_Well_1,0.17182,0.50409,NEPTUNE
Demo_Well_1,0.16583,0.4843,NEPTUNE
Demo_Well_1,0.15743,0.50378,NEPTUNE
Demo_Well_1,0.15717,0.52337,NEPTUNE
Demo_Well_1,0.1656,0.49864,NEPTUNE
Demo_Well_1,0.17128,0.45497,NEPTUNE
Demo_Well_1,0.17165,0.44186,NEPTUNE
Demo_Well_1,0.16372,0.44054,NEPTUNE
Demo_Well_1,0.15789,0.4332,NEPTUNE
Demo_Well_1,0.16055,0.42973,NEPTUNE
Demo_Well_1,0.1722,0.40472,NEPTUNE
Demo_Well_1,0.17935,0.38751,NEPTUNE
Demo_Well_1,0.18064,0.38716,NEPTUNE
Demo_Well_1,0.16728,0.42498,NEPTUNE
Demo_Well_1,0.15862,0.4593,NEPTUNE
Demo_Well_1,0.14801,0.50149,NEPTUNE
Demo_Well_1,0.14967,0.50711,NEPTUNE
Demo_Well_1,0.1545,0.50201,NEPTUNE
Demo_Well_1,0.1501,0.51805,NEPTUNE
Demo_Well_1,0.13721,0.54847,NEPTUNE
Demo_Well_1,0.12691,0.58416,NEPTUNE
Demo_Well_1,0.12066,0.62575,NEPTUNE
Demo_Well_1,0.142,0.68354,NEPTUNE
Demo_Well_1,0.1642,0.59256,NEPTUNE
Demo_Well_1,0.16423,0.55863,NEPTUNE
Demo_Well_1,0.15136,0.55533,NEPTUNE
Demo_Well_1,0.13982,0.57793,NEPTUNE
Demo_Well_1,0.13149,0.58653,NEPTUNE
Demo_Well_1,0.12442,0.5661,NEPTUNE
Demo_Well_1,0.14481,0.36919,NEPTUNE
Demo_Well_1,0.16806,0.39606,NEPTUNE
Demo_Well_1,0.18206,0.41669,NEPTUNE
Demo_Well_1,0.18633,0.41328,NEPTUNE
Demo_Well_1,0.18664,0.40099,NEPTUNE
Demo_Well_1,0.18077,0.41264,NEPTUNE
Demo_Well_1,0.17106,0.43929,NEPTUNE
Demo_Well_1,0.15596,0.42319,NEPTUNE
Demo_Well_1,0.15105,0.39826,NEPTUNE
Demo_Well_1,0.14649,0.41971,NEPTUNE
Demo_Well_1,0.14275,0.42617,NEPTUNE
Demo_Well_1,0.13708,0.42425,NEPTUNE
Demo_Well_1,0.12907,0.43432,NEPTUNE
Demo_Well_1,0.12549,0.45607,NEPTUNE
Demo_Well_1,0.12944,0.48815,NEPTUNE
Demo_Well_1,0.13509,0.49423,NEPTUNE
Demo_Well_1,0.13915,0.49929,NEPTUNE
Demo_Well_1,0.13929,0.50212,NEPTUNE
Demo_Well_1,0.13844,0.49481,NEPTUNE
Demo_Well_1,0.14037,0.48604,NEPTUNE
Demo_Well_1,0.14517,0.47241,NEPTUNE
Demo_Well_1,0.1526,0.46595,NEPTUNE
Demo_Well_1,0.1586,0.45369,NEPTUNE
Demo_Well_1,0.15993,0.42827,NEPTUNE
Demo_Well_1,0.15753,0.41493,NEPTUNE
Demo_Well_1,0.15436,0.43165,NEPTUNE
Demo_Well_1,0.15055,0.46112,NEPTUNE
Demo_Well_1,0.14676,0.49698,NEPTUNE
Demo_Well_1,0.13901,0.53673,NEPTUNE
Demo_Well_1,0.1279,0.58123,NEPTUNE
Demo_Well_1,0.11704,0.64401,NEPTUNE
Demo_Well_1,0.10978,0.72819,NEPTUNE
Demo_Well_1,0.10779,0.7821,NEPTUNE
Demo_Well_2,0.09088,0.90136,NEPTUNE
Demo_Well_2,0.10735,0.95284,NEPTUNE
Demo_Well_2,0.11428,0.95641,NEPTUNE
Demo_Well_2,0.11714,0.97261,NEPTUNE
Demo_Well_2,0.12169,0.91878,NEPTUNE
Demo_Well_2,0.1231,0.8651,NEPTUNE
Demo_Well_2,0.12716,0.79125,NEPTUNE
Demo_Well_2,0.12969,0.76987,NEPTUNE
Demo_Well_2,0.12248,0.7842,NEPTUNE
Demo_Well_2,0.11454,0.76776,NEPTUNE
Demo_Well_2,0.10771,0.74695,NEPTUNE
Demo_Well_2,0.13779,0.57424,NEPTUNE
Demo_Well_2,0.17148,0.45634,NEPTUNE
Demo_Well_2,0.16759,0.44174,NEPTUNE
Demo_Well_2,0.14223,0.47589,NEPTUNE
Demo_Well_2,0.13919,0.45612,NEPTUNE
Demo_Well_2,0.16391,0.42515,NEPTUNE
Demo_Well_2,0.17629,0.43352,NEPTUNE
Demo_Well_2,0.1788,0.44685,NEPTUNE
Demo_Well_2,0.17387,0.44241,NEPTUNE
Demo_Well_2,0.16972,0.43125,NEPTUNE
Demo_Well_2,0.17231,0.44266,NEPTUNE
Demo_Well_2,0.1768,0.43983,NEPTUNE
Demo_Well_2,0.18014,0.45096,NEPTUNE
Demo_Well_2,0.16844,0.4866,NEPTUNE
Demo_Well_2,0.15569,0.55601,NEPTUNE
Demo_Well_2,0.15246,0.60572,NEPTUNE
Demo_Well_2,0.14316,0.67455,NEPTUNE
Demo_Well_2,0.12888,0.70602,NEPTUNE
Demo_Well_2,0.11821,0.71399,NEPTUNE
Demo_Well_2,0.13705,0.59145,NEPTUNE
Demo_Well_2,0.16794,0.50604,NEPTUNE
Demo_Well_2,0.19005,0.49304,NEPTUNE
Demo_Well_2,0.18955,0.48807,NEPTUNE
Demo_Well_2,0.17974,0.51322,NEPTUNE
Demo_Well_2,0.16825,0.55025,NEPTUNE
Demo_Well_2,0.1572,0.584,NEPTUNE
Demo_Well_2,0.14869,0.61761,NEPTUNE
Demo_Well_2,0.14302,0.64562,NEPTUNE
Demo_Well_2,0.13159,0.6708,NEPTUNE
Demo_Well_2,0.13092,0.67061,NEPTUNE
Demo_Well_2,0.13596,0.66018,NEPTUNE
Demo_Well_2,0.13302,0.69855,NEPTUNE
Demo_Well_2,0.13215,0.72487,NEPTUNE
Demo_Well_2,0.12374,0.77457,NEPTUNE
Demo_Well_2,0.1096,0.80569,NEPTUNE
Demo_Well_2,0.11422,0.76991,NEPTUNE
Demo_Well_2,0.11581,0.77263,NEPTUNE
Demo_Well_2,0.1098,0.77955,NEPTUNE
Demo_Well_2,0.13096,0.64889,NEPTUNE
Demo_Well_2,0.11985,0.71797,NEPTUNE
Demo_Well_2,0.12945,0.63346,NEPTUNE
Demo_Well_2,0.13542,0.60665,NEPTUNE
Demo_Well_2,0.13645,0.58282,NEPTUNE
Demo_Well_2,0.13904,0.64952,NEPTUNE
Demo_Well_2,0.14746,0.67215,NEPTUNE
Demo_Well_2,0.1443,0.66613,NEPTUNE
Demo_Well_2,0.15057,0.60591,NEPTUNE
Demo_Well_2,0.15546,0.60545,NEPTUNE
Demo_Well_2,0.16038,0.62859,NEPTUNE
Demo_Well_2,0.15417,0.68327,NEPTUNE
Demo_Well_2,0.15372,0.62584,NEPTUNE
Demo_Well_2,0.14332,0.63634,NEPTUNE
Demo_Well_2,0.12704,0.7063,NEPTUNE
Demo_Well_2,0.12476,0.78804,NEPTUNE
Demo_Well_2,0.14108,0.82919,NEPTUNE
Demo_Well_2,0.16008,0.79787,NEPTUNE
Demo_Well_2,0.16236,0.76221,NEPTUNE
Demo_Well_2,0.15168,0.78139,NEPTUNE
Demo_Well_2,0.14035,0.78603,NEPTUNE
Demo_Well_2,0.13039,0.78518,NEPTUNE
Demo_Well_2,0.13052,0.74934,NEPTUNE
Demo_Well_2,0.13124,0.73546,NEPTUNE
Demo_Well_2,0.13388,0.7575,NEPTUNE
Demo_Well_2,0.11949,0.81659,NEPTUNE
Demo_Well_2,0.10786,0.84764,NEPTUNE
Demo_Well_2,0.09895,0.9215,NEPTUNE
Demo_Well_2,0.104,0.92121,NEPTUNE
Demo_Well_2,0.10996,0.9355,NEPTUNE
Demo_Well_2,0.11903,0.86884,NEPTUNE
Demo_Well_2,0.11979,0.83198,NEPTUNE
Demo_Well_2,0.11602,0.84312,NEPTUNE
Demo_Well_2,0.11629,0.8382,NEPTUNE
Demo_Well_2,0.12705,0.78097,NEPTUNE
Demo_Well_2,0.13014,0.75679,NEPTUNE
Demo_Well_2,0.13208,0.81969,NEPTUNE
Demo_Well_2,0.12793,0.89354,NEPTUNE
Demo_Well_2,0.13016,0.95636,NEPTUNE
Demo_Well_2,0.14651,0.92583,NEPTUNE
Demo_Well_2,0.14506,0.92401,NEPTUNE
Demo_Well_2,0.1332,0.93713,NEPTUNE
Demo_Well_2,0.11502,0.9913,NEPTUNE
Demo_Well_2,0.09652,0.94049,NEPTUNE
Demo_Well_2,0.11692,0.74723,NEPTUNE
Demo_Well_2,0.1204,0.71743,NEPTUNE
Demo_Well_2,0.10713,0.84892,NEPTUNE
Demo_Well_2,0.11149,0.93089,NEPTUNE
Demo_Well_2,0.13927,0.80626,NEPTUNE
Demo_Well_2,0.17027,0.69632,NEPTUNE
Demo_Well_2,0.17146,0.73776,NEPTUNE
Demo_Well_2,0.15385,0.7694,NEPTUNE
Demo_Well_2,0.13523,0.77495,NEPTUNE
Demo_Well_2,0.12536,0.80591,NEPTUNE
Demo_Well_2,0.11514,0.85971,NEPTUNE
Demo_Well_2,0.10689,0.91351,NEPTUNE
Demo_Well_2,0.11196,0.93177,NEPTUNE
Demo_Well_2,0.13435,0.89091,NEPTUNE
Demo_Well_2,0.13967,0.91215,NEPTUNE
Demo_Well_2,0.13892,0.88359,NEPTUNE
Demo_Well_2,0.13005,0.85141,NEPTUNE
Demo_Well_2,0.1244,0.86024,NEPTUNE
Demo_Well_2,0.13731,0.83891,NEPTUNE
Demo_Well_2,0.15046,0.79191,NEPTUNE
Demo_Well_2,0.15762,0.7462,NEPTUNE
Demo_Well_2,0.14933,0.75164,NEPTUNE
Demo_Well_2,0.14444,0.77303,NEPTUNE
Demo_Well_2,0.137,0.81896,NEPTUNE
Demo_Well_2,0.12279,0.91257,NEPTUNE
Demo_Well_2,0.11012,0.96213,NEPTUNE
Demo_Well_2,0.08834,1.0,NEPTUNE
Demo_Well_2,0.09442,1.0,NEPTUNE
Demo_Well_2,0.09767,0.97222,NEPTUNE
Demo_Well_2,0.12326,0.78823,NEPTUNE
Demo_Well_2,0.17809,0.58801,NEPTUNE
Demo_Well_2,0.19989,0.46421,NEPTUNE
Demo_Well_2,0.2083,0.41294,NEPTUNE
Demo_Well_2,0.21216,0.35132,NEPTUNE
Demo_Well_2,0.21229,0.30987,NEPTUNE
Demo_Well_2,0.21365,0.28511,NEPTUNE
Demo_Well_2,0.21214,0.26215,NEPTUNE
Demo_Well_2,0.21137,0.24703,NEPTUNE
Demo_Well_2,0.20805,0.25742,NEPTUNE
Demo_Well_2,0.20914,0.26626,NEPTUNE
Demo_Well_2,0.21352,0.29631,NEPTUNE
Demo_Well_2,0.21376,0.33456,NEPTUNE
Demo_Well_2,0.20557,0.40023,NEPTUNE
Demo_Well_2,0.1973,0.46019,NEPTUNE
Demo_Well_2,0.18966,0.53218,NEPTUNE
Demo_Well_2,0.20172,0.51564,NEPTUNE
Demo_Well_2,0.18766,0.49164,NEPTUNE
Demo_Well_2,0.15638,0.52049,NEPTUNE
Demo_Well_2,0.12438,0.55029,NEPTUNE
Demo_Well_2,0.14037,0.53368,NEPTUNE
Demo_Well_2,0.14845,0.54164,NEPTUNE
Demo_Well_2,0.15299,0.57251,NEPTUNE
Demo_Well_2,0.15678,0.56913,NEPTUNE
Demo_Well_2,0.16715,0.53101,NEPTUNE
Demo_Well_2,0.16771,0.5448,NEPTUNE
Demo_Well_2,0.15248,0.59448,NEPTUNE
Demo_Well_2,0.15055,0.64713,NEPTUNE
Demo_Well_2,0.14563,0.71641,NEPTUNE
Demo_Well_2,0.15081,0.74036,NEPTUNE
